date,ticker,open,high,low,close,usd_volume,daily_return
2020-03-16,ADA,0.0271109994500875,0.0271109994500875,0.0222200006246566,0.0241209995001554,94985577,-0.11058260614965565
2020-03-17,ADA,0.0241100005805492,0.0262109991163015,0.0241100005805492,0.0252429991960525,75837864,0.04651547278917145
2020-03-18,ADA,0.0252090003341436,0.0259930007159709,0.0246089994907379,0.0253359992057085,77546807,0.0036841901762032503
2020-03-19,ADA,0.025314999744296,0.0317149981856346,0.0253049992024898,0.0304509997367858,119348856,0.20188667080179057
2020-03-20,ADA,0.0304150003939867,0.0337020009756088,0.0274930000305175,0.0293680001050233,142131507,-0.03556532268640755
2020-03-21,ADA,0.0293659996241331,0.0302719995379447,0.0281039997935295,0.0294139999896287,94598889,0.0015663267652172852
2020-03-22,ADA,0.0294460002332925,0.0302559994161129,0.027013000100851,0.0270889997482299,78698656,-0.07904400089136432
2020-03-23,ADA,0.0270889997482299,0.0290820002555847,0.0267530009150505,0.0290820002555847,92453324,0.07357231813201337
2020-03-24,ADA,0.0290920007973909,0.0302510000765323,0.0287170000374317,0.0301629994064569,88827461,0.03717072902042262
2020-03-25,ADA,0.0301869995892047,0.0304409991949796,0.0289750006049871,0.0294380001723766,83388813,-0.024036045762912406
2020-03-26,ADA,0.0294380001723766,0.0307420007884502,0.0293509997427463,0.0307270009070634,81633746,0.04378696674838478
2020-03-27,ADA,0.0307289995253086,0.0312099996954202,0.0292140003293752,0.0293010007590055,85517314,-0.046408699383677754
2020-03-28,ADA,0.029254000633955,0.029976999387145,0.0281899999827146,0.0297710001468658,85338156,0.016040386870262324
2020-03-29,ADA,0.0297379996627569,0.029849000275135,0.0282249990850687,0.0282489992678165,71027469,-0.05112360590981124
2020-03-30,ADA,0.0282179992645978,0.0300719998776912,0.0281240008771419,0.0298730004578828,81661518,0.05748880428187397
2020-03-31,ADA,0.0298250000923872,0.0306359995156526,0.0296819992363452,0.0305530000478029,79871856,0.022763016084668575
2020-04-01,ADA,0.0305530000478029,0.0308550000190734,0.0295550003647804,0.0308550000190734,92295629,0.009884462108401548
2020-04-02,ADA,0.0308410003781318,0.0330570004880428,0.0308410003781318,0.0319840013980865,106987595,0.03659054864090727
2020-04-03,ADA,0.0319610014557838,0.0327150002121925,0.0317069999873638,0.032294999808073,89797916,0.009723561668087966
2020-04-04,ADA,0.032294999808073,0.0325589999556541,0.031870000064373,0.0325049981474876,89146987,0.006502503194383058
2020-04-05,ADA,0.0325170010328292,0.0325619988143444,0.031700000166893,0.0320030003786087,64845688,-0.015443710121168075
2020-04-06,ADA,0.0319989994168281,0.0356170013546943,0.0319340005517005,0.035615999251604,117138445,0.11289562948011223
2020-04-07,ADA,0.0356549993157386,0.0368690006434917,0.0348449982702732,0.0351370014250278,117230378,-0.013448950938941495
2020-04-08,ADA,0.035130999982357,0.0365950018167495,0.0351199992001056,0.0363139994442462,100892761,0.033497395095872795
2020-04-09,ADA,0.0362790003418922,0.0365969985723495,0.0355740003287792,0.0361980013549327,86398497,-0.003194307734998847
2020-04-10,ADA,0.0361620001494884,0.0362389981746673,0.0325439982116222,0.0332150012254715,95977717,-0.08240786832985492
2020-04-11,ADA,0.0332150012254715,0.0340120010077953,0.0327720008790493,0.0333539992570877,75648111,0.004184796823358594
2020-04-12,ADA,0.0333289988338947,0.0346679985523223,0.033075001090765,0.0338059999048709,73751090,0.013551617732531662
2020-04-13,ADA,0.0337820015847682,0.0338310003280639,0.0320699997246265,0.0331070013344287,84000834,-0.02067676070547131
2020-04-14,ADA,0.0331230014562606,0.0336860008537769,0.0327810011804103,0.0329740010201931,74633336,-0.004017286642547302
2020-04-15,ADA,0.0329589992761611,0.033695001155138,0.0318389981985092,0.0318630002439022,68238171,-0.03369323533442392
2020-04-16,ADA,0.0318999998271465,0.0346119999885559,0.031241999939084,0.0344079993665218,101314083,0.0798731790207563
2020-04-17,ADA,0.0344280004501342,0.0349039994180202,0.034290999174118,0.0345729999244213,79385033,0.004795412721962489
2020-04-18,ADA,0.0346230007708072,0.036821000277996,0.0345750004053115,0.0365529991686344,89893451,0.05727010234985408
2020-04-19,ADA,0.0365730002522468,0.0368379987776279,0.0356299988925457,0.0358159989118576,87523446,-0.02016251124502011
2020-04-20,ADA,0.0358060002326965,0.0367049984633922,0.0341579988598823,0.0341770015656948,94301265,-0.04576159805555979
2020-04-21,ADA,0.0341599993407726,0.034995000809431,0.0340319983661174,0.0346999987959861,86348515,0.015302607201687746
2020-04-22,ADA,0.0346879996359348,0.0367330014705657,0.0345439985394477,0.0365590006113052,78891247,0.05357354120525626
2020-04-23,ADA,0.0365700013935565,0.041847001761198,0.0365240015089511,0.0406050011515617,162468134,0.11067043607875182
2020-04-24,ADA,0.040617000311613,0.043843001127243,0.040617000311613,0.0418680012226104,176233806,0.031104544643021592
2020-04-25,ADA,0.0418700017035007,0.0436690002679824,0.041397999972105,0.042408000677824,101619889,0.01289766502925338
2020-04-26,ADA,0.0424050018191337,0.0462240017950534,0.0422319993376731,0.0458789989352226,150611027,0.08184772217318081
2020-04-27,ADA,0.0459380000829696,0.0476719997823238,0.0446439981460571,0.0466010011732578,168989554,0.015737096597391087
2020-04-28,ADA,0.046629998832941,0.04806499928236,0.046264998614788,0.0471949987113475,144584235,0.012746454435201393
2020-04-29,ADA,0.0472300015389919,0.051996998488903,0.047019001096487,0.0516950003802776,192508666,0.09534912155529152
2020-04-30,ADA,0.05171699821949,0.0542570017278194,0.0475649982690811,0.0478460006415843,242494651,-0.0744559379123585
2020-05-01,ADA,0.0478259995579719,0.0519549995660781,0.047775998711586,0.0512599982321262,169546437,0.07135387586762487
2020-05-02,ADA,0.0511960014700889,0.0515099987387657,0.049890998750925,0.0510139986872673,128138136,-0.004799054883788956
2020-05-03,ADA,0.0510319992899894,0.051690999418497,0.048310998827219,0.0489289984107017,139890791,-0.04087113988745206
2020-05-04,ADA,0.0489640012383461,0.0502279996871948,0.0465230010449886,0.0496639981865882,172243659,0.015021762140255301
2020-05-05,ADA,0.0496679991483688,0.0505019985139369,0.0490490011870861,0.0493579991161823,128066778,-0.006161386146484982
2020-05-06,ADA,0.0493020005524158,0.0511280000209808,0.0489830002188682,0.0497669987380504,131357244,0.00828638982924268
2020-05-07,ADA,0.0497400015592575,0.051486998796463,0.0488569997251033,0.0511059984564781,143479708,0.026905374090882006
2020-05-08,ADA,0.0510829985141754,0.0535390004515647,0.050985999405384,0.0523030012845993,172647716,0.023421963453870598
2020-05-09,ADA,0.0522589981555938,0.0530279986560344,0.0515220016241073,0.0517360009253025,141642171,-0.010840684958240643
2020-05-10,ADA,0.0517439991235733,0.0517439991235733,0.0450030006468296,0.0476769991219043,227335948,-0.0784560408768098
2020-05-11,ADA,0.0476960018277168,0.0494499988853931,0.0454900003969669,0.0481080003082752,206327744,0.009040023372043349
2020-05-12,ADA,0.0480940006673336,0.0509329997003078,0.0479060001671314,0.0504209995269775,170879029,0.04807930497797952
2020-05-13,ADA,0.0503670014441013,0.0520449988543987,0.0497240014374256,0.0514720007777214,148356780,0.02084451440082158
2020-05-14,ADA,0.0513649992644786,0.05188500136137,0.0504809990525245,0.0508899986743927,144469842,-0.01130715912602731
2020-05-15,ADA,0.05086600035429,0.051766999065876,0.0500140003859996,0.0504629984498024,142644324,-0.008390651124248527
2020-05-16,ADA,0.0504230000078678,0.0512290000915527,0.0500839985907077,0.0509320013225078,123913485,0.009293995345360573
2020-05-17,ADA,0.0509129986166954,0.0520780012011528,0.0509129986166954,0.0513430014252662,115459525,0.008069584781400962
2020-05-18,ADA,0.0512939989566803,0.0548270009458065,0.0510939992964267,0.0542519986629486,182874559,0.05665810640066837
2020-05-19,ADA,0.0542239993810653,0.056887000799179,0.0528579987585544,0.0564489997923374,186581379,0.04049622472045877
2020-05-20,ADA,0.0564589984714984,0.0573260001838207,0.0546500012278556,0.0568750016391277,203310637,0.007546667759525505
2020-05-21,ADA,0.0568690001964569,0.0574820004403591,0.0505749993026256,0.0522460006177425,228349552,-0.08138902660181435
2020-05-22,ADA,0.0522830002009868,0.0569260008633136,0.051520001143217,0.0558330006897449,224368474,0.06865597422942793
2020-05-23,ADA,0.0558400005102157,0.056437000632286,0.0544949993491172,0.0553219988942146,131277191,-0.00915232549240641
2020-05-24,ADA,0.0552649982273578,0.0560499988496303,0.0526290014386177,0.052641000598669,108565176,-0.04846170328501953
2020-05-25,ADA,0.0521880015730857,0.0543450005352497,0.0511289983987808,0.0540109984576702,183914564,0.026025300496203663
2020-05-26,ADA,0.053881000727415,0.0541599988937377,0.0520340017974376,0.0534299984574317,162232161,-0.010757068316258556
2020-05-27,ADA,0.0534799993038177,0.0559139996767044,0.0532229989767074,0.0551830008625984,185161265,0.032809329136764376
2020-05-28,ADA,0.0551199987530708,0.0671790018677711,0.0550500005483627,0.0645589977502822,368087319,0.16990733996198126
2020-05-29,ADA,0.0646449998021125,0.0666659995913505,0.0628969967365264,0.0646599978208541,393626086,0.001564461563709152
2020-05-30,ADA,0.0647770017385482,0.0772499963641166,0.0638180002570152,0.0769580006599426,591436389,0.1901949157678775
2020-05-31,ADA,0.0769049972295761,0.0860290005803108,0.0725969970226287,0.0743520036339759,848945702,-0.03386258743235704
2020-06-01,ADA,0.0742440000176429,0.0823850035667419,0.0736590027809143,0.0811680033802986,681780739,0.09167203858926087
2020-06-02,ADA,0.0809829980134964,0.0824500024318695,0.0739680007100105,0.0784559994935989,588732847,-0.03341222863390003
2020-06-03,ADA,0.0785180032253265,0.0856639966368675,0.0774210020899772,0.085438996553421,558410069,0.08900526543405829
2020-06-04,ADA,0.0853639990091323,0.0900890007615089,0.0844070017337799,0.0890000015497207,593406535,0.04167891876016072
2020-06-05,ADA,0.0890500023961067,0.0891629979014396,0.0843259990215301,0.0854419991374015,357717348,-0.039977554498484835
2020-06-06,ADA,0.0854490026831626,0.0871729999780654,0.0851759985089302,0.0860259979963302,230814840,0.006835032710196254
2020-06-07,ADA,0.0860349982976913,0.0886040031909942,0.083016000688076,0.0866539999842643,317140970,0.007300141847362163
2020-06-08,ADA,0.0867030024528503,0.0870129987597465,0.0846009999513626,0.0864299982786178,212837064,-0.0025850128751953028
2020-06-09,ADA,0.0864439979195594,0.0865299999713897,0.0834069997072219,0.0834069997072219,213123820,-0.0349762655513528
2020-06-10,ADA,0.0833939984440803,0.0837759971618652,0.0799919962882995,0.0835309997200965,326625304,0.0014866859293569679
2020-06-11,ADA,0.0835400000214576,0.0851470008492469,0.0743319988250732,0.0753600001335144,321763381,-0.09781996640722912
2020-06-12,ADA,0.0753680020570755,0.0806680023670196,0.0751689970493316,0.0795539990067482,244019082,0.05565285119165786
2020-06-13,ADA,0.0796130001544952,0.0796570032835006,0.0775730013847351,0.0790280029177665,161430428,-0.006611812046520504
2020-06-14,ADA,0.0791030004620552,0.0791729986667633,0.076385997235775,0.0767479985952377,142625977,-0.028850587618939105
2020-06-15,ADA,0.0767479985952377,0.0798600018024444,0.0697700008749961,0.0783869996666908,330333741,0.021355619709343188
2020-06-16,ADA,0.0783810019493103,0.0797170028090477,0.0770609974861145,0.0790729969739914,216508724,0.008751416819338997
2020-06-17,ADA,0.079084999859333,0.0836609974503517,0.0776209980249404,0.0834449976682663,294705846,0.055290691659416025
2020-06-18,ADA,0.0834449976682663,0.0844549983739852,0.080376997590065,0.082174003124237,244522788,-0.015231524711428523
2020-06-19,ADA,0.0821390002965927,0.0821390002965927,0.0789539963006973,0.0796030014753341,211649409,-0.03128728735553832
2020-06-20,ADA,0.0796030014753341,0.0804430022835731,0.0774409994482994,0.0793389976024627,167247006,-0.0033165065133028415
2020-06-21,ADA,0.0793180018663406,0.0809319987893104,0.0782980024814605,0.0784749984741211,151949751,-0.010889967789494581
2020-06-22,ADA,0.0784720033407211,0.0836099982261657,0.0784320011734962,0.0836099982261657,202271174,0.06543484997630156
2020-06-23,ADA,0.0834119990468025,0.0840179994702339,0.0815090015530586,0.0829500034451484,184078790,-0.007893730355453599
2020-06-24,ADA,0.0829920023679733,0.0870110020041465,0.0805889964103698,0.0825830027461052,302220209,-0.004424360262816451
2020-06-25,ADA,0.0826160013675689,0.0834869965910911,0.0795190036296844,0.0816909968852996,207010908,-0.010801325104973447
2020-06-26,ADA,0.0817319974303245,0.082006998360157,0.0798590034246444,0.0805609971284866,163378517,-0.013832610690252656
2020-06-27,ADA,0.0805580019950866,0.0812389999628067,0.0761089995503425,0.0776790007948875,148184221,-0.03577408965038764
2020-06-28,ADA,0.0776790007948875,0.0814130008220672,0.0762510001659393,0.0803920030593872,188871401,0.03492581311213594
2020-06-29,ADA,0.0803920030593872,0.0843359977006912,0.0803380012512207,0.0838700011372566,275593607,0.043262985689013655
2020-06-30,ADA,0.0838479995727539,0.0849789977073669,0.0820259973406791,0.0831160023808479,208687716,-0.008990088782456773
2020-07-01,ADA,0.0831120014190673,0.0960849970579147,0.0825330018997192,0.0959540009498596,411496624,0.15445880698383907
2020-07-02,ADA,0.0968969985842704,0.0968969985842704,0.0890619978308677,0.0943259969353675,416119936,-0.016966504766620538
2020-07-03,ADA,0.094318002462387,0.1014830023050308,0.0927210003137588,0.0965379998087883,449087829,0.023450617489221726
2020-07-04,ADA,0.0966520011425018,0.1005679965019226,0.0961429998278617,0.0999519973993301,325220890,0.03536428761010035
2020-07-05,ADA,0.0999649986624717,0.0999649986624717,0.0944079980254173,0.0982109978795051,262132088,-0.017418356462345796
2020-07-06,ADA,0.0982109978795051,0.1055890023708343,0.0973339974880218,0.105221003293991,336062177,0.07137699000967768
2020-07-07,ADA,0.1049569994211196,0.1188030019402504,0.103142999112606,0.1175540015101432,575537074,0.11721042215966504
2020-07-08,ADA,0.1174900010228157,0.1365540027618408,0.1155399978160858,0.1299079954624176,1161107598,0.10509207507673346
2020-07-09,ADA,0.1299079954624176,0.1299079954624176,0.1182610020041465,0.1242929995059967,659099389,-0.043222866586724584
2020-07-10,ADA,0.1242299973964691,0.1244169995188713,0.1110330000519752,0.118316002190113,513272164,-0.048087964242872205
2020-07-11,ADA,0.1183490008115768,0.1267150044441223,0.117926999926567,0.1252139955759048,393237279,0.058301440702061
2020-07-12,ADA,0.12534099817276,0.1278389990329742,0.1211970001459121,0.1267829984426498,340033778,0.012530571039831573
2020-07-13,ADA,0.1267829984426498,0.1348289996385574,0.1221830025315284,0.1241559982299804,553867759,-0.020720445524545106
2020-07-14,ADA,0.124269001185894,0.1342670023441314,0.1215640008449554,0.1319629997014999,449379997,0.06288058235461325
2020-07-15,ADA,0.1319960057735443,0.132421001791954,0.1275600045919418,0.1303689926862716,292680349,-0.012079196584148133
2020-07-16,ADA,0.1303970068693161,0.1324580013751983,0.1194809973239898,0.1259219944477081,423824352,-0.03411085831785976
2020-07-17,ADA,0.1259640008211136,0.1264909952878952,0.1219459995627403,0.1224860027432441,231984863,-0.02728666838175653
2020-07-18,ADA,0.122307002544403,0.1243150010704994,0.1184820011258125,0.122477002441883,221333950,-7.348024394238095e-05
2020-07-19,ADA,0.1224839985370636,0.1245570033788681,0.1212180033326149,0.1237120032310485,159010744,0.01008353212882973
2020-07-20,ADA,0.1237230002880096,0.1240309998393058,0.1169409975409507,0.1179239973425865,176280626,-0.04678613018376343
2020-07-21,ADA,0.1179039999842643,0.1242320016026496,0.1169129982590675,0.1229650005698204,208927329,0.04274789984085303
2020-07-22,ADA,0.122980996966362,0.124328002333641,0.1206300035119056,0.1239219978451728,157853191,0.007782680201013914
2020-07-23,ADA,0.1239669993519783,0.1258590072393417,0.1236509978771209,0.1237730011343956,201587814,-0.001202342710479476
2020-07-24,ADA,0.1239179968833923,0.1240850016474723,0.1210509985685348,0.1218879967927932,198707995,-0.015229527637902307
2020-07-25,ADA,0.1219249963760376,0.144675999879837,0.1219249963760376,0.1435779929161071,630341416,0.17795022228633717
2020-07-26,ADA,0.1429709941148758,0.1537050008773803,0.1412860006093979,0.1481080055236816,743098554,0.031550884056593675
2020-07-27,ADA,0.1478909999132156,0.1493140012025833,0.1302590072154998,0.1387709975242614,745732008,-0.06304188599668425
2020-07-28,ADA,0.1387619972229004,0.1502200067043304,0.1355189979076385,0.1485980004072189,638080214,0.07081452939213362
2020-07-29,ADA,0.1486469954252243,0.149396002292633,0.1391800045967102,0.1398790031671524,451915307,-0.05867506437618886
2020-07-30,ADA,0.139967992901802,0.1421889960765838,0.1372620016336441,0.1405880004167556,257573327,0.005068646712873326
2020-07-31,ADA,0.1406729966402053,0.1409900039434433,0.1365420073270797,0.1387979984283447,230659122,-0.012732252988197135
2020-08-01,ADA,0.1387979984283447,0.1458290070295334,0.138497993350029,0.1435730010271072,362476707,0.03440253211740396
2020-08-02,ADA,0.1437560021877288,0.1470900028944015,0.13018399477005,0.1335050016641616,421324885,-0.07012460066252102
2020-08-03,ADA,0.1334979981184005,0.1381199955940246,0.1325960010290146,0.1373350024223327,248378862,0.028688069438818964
2020-08-04,ADA,0.1373320072889328,0.1476189941167831,0.1368079930543899,0.1430180072784423,376096013,0.04138060039954872
2020-08-05,ADA,0.1431290060281753,0.1451749950647354,0.1416590064764022,0.1426949948072433,274829819,-0.002258544062707646
2020-08-06,ADA,0.1427039951086044,0.1456090062856674,0.1405629962682724,0.1440480053424835,278613533,0.009481835975171382
2020-08-07,ADA,0.1440799981355667,0.1469489932060241,0.1349889934062957,0.1391550004482269,620550178,-0.03396787676874213
2020-08-08,ADA,0.1390890032052993,0.1474239975214004,0.1381279975175857,0.1457809954881668,325527431,0.047615932008171935
2020-08-09,ADA,0.1463149935007095,0.1520140022039413,0.1428170055150985,0.1452440023422241,426878184,-0.0036835607010675675
2020-08-10,ADA,0.1453810036182403,0.1465909928083419,0.142888993024826,0.1438550055027008,311836535,-0.009563195843712236
2020-08-11,ADA,0.1437090039253235,0.1447950005531311,0.1334639936685562,0.1374360024929046,595072471,-0.044621339294833806
2020-08-12,ADA,0.1374240070581436,0.1389189958572387,0.1248499974608421,0.1373980045318603,434540367,-0.00027647749028691937
2020-08-13,ADA,0.1374990046024322,0.1431570053100586,0.1336379945278167,0.1412449926137924,470617782,0.027998864285107228
2020-08-14,ADA,0.141317993402481,0.1424510031938552,0.1381019949913025,0.1383379995822906,355732407,-0.02058121125362944
2020-08-15,ADA,0.1382839977741241,0.1406320035457611,0.1373340040445327,0.1383029967546463,343504348,-0.0002530239540110557
2020-08-16,ADA,0.1383450031280517,0.1391669958829879,0.1364330053329467,0.1384710073471069,284566480,0.0012148008098382679
2020-08-17,ADA,0.1384710073471069,0.144116997718811,0.1383969932794571,0.1409199982881546,425628203,0.017685947318262674
2020-08-18,ADA,0.1408179998397827,0.143104001879692,0.1361549943685531,0.1374270021915435,340692991,-0.024787085857527424
2020-08-19,ADA,0.1374270021915435,0.1379649937152862,0.128147006034851,0.1292749941349029,383288760,-0.05931882327811
